pais_id,pais,regiao,ano,pib_pc_ppc,cresc_pib_anual,internet_pop_pct,educ_superior_pct,manufatura_pib_pct,gerd_pib_pct,gini,aipi_total,exposicao_ia
ABW,Aruba,Latin America & Caribbean ,2016,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2017,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2018,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2019,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2020,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2021,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2022,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2023,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2024,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
ABW,Aruba,Latin America & Caribbean ,2025,44558.9287594176,6.81077669324542,97.17,14.0655418559377,2.63057225622421,,,54.4,97.17
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2016,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2017,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2018,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2019,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2020,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2021,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2022,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2023,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2024,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",2025,1983.81261992909,2.26694373649188,16.09499931,10.85435962677,7.5409168634476,,,25.7,16.09499931
AGO,Angola,Sub-Saharan Africa ,2016,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2017,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2018,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2019,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2020,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2021,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2022,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2023,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2024,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
AGO,Angola,Sub-Saharan Africa ,2025,8901.88736611562,4.42390664406875,40.70479965,9.9549065722902,7.62750781911399,0.03229,51.3,35.2,40.70479965
ALB,Albania,Europe & Central Asia,2016,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2017,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2018,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2019,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2020,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2021,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2022,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2023,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2024,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
ALB,Albania,Europe & Central Asia,2025,21641.0733223921,4.04592845095348,85.86389923,84.1496200561523,6.50597363839623,0.19997,29.4,73.7,85.86389923
AND,Andorra,Europe & Central Asia,2016,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2017,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2018,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2019,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2020,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2021,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2022,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2023,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2024,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
AND,Andorra,Europe & Central Asia,2025,65928.3071971004,3.37182032638998,94.39759827,67.6767676767677,3.39743699615492,0.15818,,73.0,94.39759827
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2016,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2017,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2018,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2019,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2020,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2021,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2022,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2023,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2024,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",2025,69701.8047983545,3.99180705485398,100.0,63.7384451086316,9.37363347602288,1.49469,26.4,74.1,100.0
ARG,Argentina,Latin America & Caribbean ,2016,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2017,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2018,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2019,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2020,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2021,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2022,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2023,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2024,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARG,Argentina,Latin America & Caribbean ,2025,26771.9657650571,-1.34293072157739,89.66715228,107.822574129434,15.1850458096465,0.60111,42.4,83.7,89.66715228
ARM,Armenia,Europe & Central Asia,2016,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2017,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2018,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2019,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2020,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2021,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2022,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2023,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2024,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ARM,Armenia,Europe & Central Asia,2025,20078.7848984844,5.90000000046228,81.33930206,52.7748065090859,10.1577162268666,0.2861,27.4,64.0,81.33930206
ASM,American Samoa,East Asia & Pacific,2016,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2017,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2018,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2019,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2020,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2021,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2022,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2023,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2024,,1.73501577287065,,,,,,16.7,0.0
ASM,American Samoa,East Asia & Pacific,2025,,1.73501577287065,,,,,,16.7,0.0
ATG,Antigua and Barbuda,Latin America & Caribbean ,2016,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2017,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2018,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2019,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2020,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2021,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2022,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2023,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2024,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
ATG,Antigua and Barbuda,Latin America & Caribbean ,2025,29371.637778586,3.65638765956977,72.73040009,,2.61299721915496,,,40.9,72.73040009
AUS,Australia,East Asia & Pacific,2016,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2017,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2018,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2019,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2020,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2021,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2022,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2023,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2024,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUS,Australia,East Asia & Pacific,2025,60303.9817116245,1.37340773365975,96.13140106,108.421989440918,5.37633044467869,1.85783,33.8,89.7,96.13140106
AUT,Austria,Europe & Central Asia,2016,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2017,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2018,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2019,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2020,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2021,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2022,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2023,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2024,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AUT,Austria,Europe & Central Asia,2025,63788.078678479,-0.659089573171372,91.92573373,92.6126708984375,15.1337527310645,3.25517,31.2,84.2,91.92573373
AZE,Azerbaijan,Europe & Central Asia,2016,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2017,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2018,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2019,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2020,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2021,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2022,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2023,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2024,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
AZE,Azerbaijan,Europe & Central Asia,2025,22072.1491157176,4.07140205008956,90.80000181,41.3413783372226,5.23837039030529,0.20778,,61.3,90.80000181
BDI,Burundi,Sub-Saharan Africa ,2016,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2017,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2018,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2019,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2020,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2021,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2022,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2023,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2024,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BDI,Burundi,Sub-Saharan Africa ,2025,1051.25931339275,4.11227376264944,8.595999718,6.38454008102417,11.5378154113804,0.21312,37.5,22.1,8.595999718
BEL,Belgium,Europe & Central Asia,2016,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2017,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2018,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2019,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2020,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2021,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2022,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2023,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2024,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEL,Belgium,Europe & Central Asia,2025,63347.7858809235,1.07045413019414,95.77579144,82.1475601196289,11.4375020757029,3.27235,26.8,82.3,95.77579144
BEN,Benin,Sub-Saharan Africa ,2016,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2017,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2018,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2019,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2020,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2021,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2022,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2023,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2024,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BEN,Benin,Sub-Saharan Africa ,2025,3901.32588494392,7.45311566226201,33.98379898,10.2350101470947,10.1743449588896,,34.4,34.4,33.98379898
BFA,Burkina Faso,Sub-Saharan Africa ,2016,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2017,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2018,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2019,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2020,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2021,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2022,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2023,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2024,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BFA,Burkina Faso,Sub-Saharan Africa ,2025,2547.67232852209,4.79980951667159,28.25270081,10.0419678526515,9.49858147123838,0.10477,37.4,29.7,28.25270081
BGD,Bangladesh,South Asia,2016,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2017,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2018,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2019,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2020,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2021,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2022,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2023,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2024,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
BGD,Bangladesh,South Asia,2025,8486.78495660517,4.22325911250161,53.42171316,23.7295608009814,21.8929603584194,,30.9,42.4,53.42171316
