gdp_per_capita,tertiary_enrollment,rd_spending,patent_apps,high_tech_exp,internet_users,fdi_inflows,unemployment,gini,services_emp,ai_readiness,knowledge_complexity,export_sophistication,product_density,arm_trapped,gdp_growth,arm_relative,economy,income_level
59257.6449307094,41.4983277591973,0.85253,102.0,0.637987563649529,97.5819589384468,2.2477804102682404,5.092,35.2,57.1816359992713,0.0,-0.046737947531833544,-0.19966541325964549,0.8056248702799539,,0.843716851362103,0,FRO,high
2930.27926555574,13.3582201004028,0.5772,102.0,6.86800836378335,39.52360153,6.43620509110735,5.092,40.1,57.1816359992713,39.52360153,-0.7324660979487475,-0.2934023916263901,0.15028386104773703,0.0,0.718990177344025,1,FSM,middle
6618.98685865885,7.65526008605957,0.57924,102.0,1.77313570365975,68.72090149,5.47750591310442,20.154,38.0,52.2824316264551,0.0,-0.7954389813301521,-0.41253363245154717,0.2230387107306265,0.0,3.39403899592401,0,GAB,middle
47960.9105761942,80.4146499633789,2.67614,11592.0,29.233260009076,95.4720993,-0.351465690300773,4.746,32.4,83.2346343545551,0.0,1.4346526684966696,2.198526323548775,0.9604179957452829,,1.1264226705118,0,GBR,high
6808.07398025981,89.4861221313477,0.26435,90.0,3.78381539474497,83.79855689,4.68837813919395,12.097,33.9,49.4768253255816,44.74306106567385,0.44646908615977315,-0.3287141837039802,0.41936788359396654,0.0,9.67979387500691,0,GEO,middle
2167.72691406678,21.330810546875,0.37655,12.0,2.11003762211445,72.17569733,2.14505298599888,2.979,43.5,47.1708185731584,0.0,-0.6710064563991948,-1.0056909389412254,0.13030572219814418,0.0,5.59045469593266,0,GHA,middle
1045.92207475817,10.8547201156616,0.5772,102.0,0.899971742078623,33.30469894,5.60537419672227,5.163,29.6,38.4901231323681,0.0,-1.1837631515607254,-0.7900678310511227,0.1168226970393243,,5.35004659051708,0,GIN,low
758.96588872906,13.4765901565552,0.06933,102.0,3.34757896376015,49.49430084,9.66186331873299,6.521,38.8,53.6436689000085,0.0,-1.086672249643474,-0.7212104725416854,0.0,,5.55126069510321,0,GMB,low
793.692157673779,2.62031006813049,0.5772,102.0,5.80645161290323,29.77739906,1.20132689112583,2.673,33.4,29.2144614326375,0.0,-1.221243549337279,-0.5745578645279467,0.10915021664367415,,4.14631137217332,0,GNB,low
5041.94038551173,1.84452998638153,0.5772,102.0,6.86800836378335,63.29930115,1.47277889961866,8.337,38.5,34.7479074828001,0.0,-0.8265481114513534,-0.18866382499649495,0.07303872740413014,0.0,0.907248245986736,1,GNQ,middle
21494.6856060599,165.113418579102,1.4943,394.0,15.011494857431,86.26968886,2.6312519942121,8.54,33.4,73.0070237583302,0.0,1.575395230246712,0.7448214266623188,0.7201820646373985,,2.0865743380603,0,GRC,high
10196.0049872434,99.9891967773438,0.5772,102.0,6.4434446202485,70.16159821,11.9486288193338,5.092,43.8,57.1816359992713,36.04731579803728,0.4924078110447044,-0.06817386849893042,0.4680960283424277,0.0,3.96332516398188,0,GRD,middle
49929.7755428605,41.4983277591973,0.64608,102.0,1.70924920520931,69.4824617821988,2.2477804102682404,5.092,35.2,57.1816359992713,0.0,-0.4138461478799901,-0.08510090925786554,0.6960945450277817,,0.865961986998158,0,GRL,high
